sample_type,p_curved,p_MRW,run_id
linear_mono,0.0248103532940149,0.12787726521492,latest_eval
boundary_mrw,0.3478671610355377,0.4023994207382202,latest_eval
curved_mrw,0.7799357175827026,0.8433231711387634,latest_eval
noisy_mono,0.1261932104825973,0.2308328002691269,latest_eval
noisy_mrw,0.2073758691549301,0.2916355729103088,latest_eval
heavy_tail_distorted,0.3535622358322143,0.0396344847977161,latest_eval
regime_apparent,0.4496451020240783,0.1395817250013351,latest_eval
ambiguous_mild_curvature,0.4242500066757202,0.4129167199134826,latest_eval
linear_mono,0.0382393598556518,0.1453250348567962,latest_eval
boundary_mrw,0.3659916520118713,0.4161640405654907,latest_eval
curved_mrw,0.8247652053833008,0.885118305683136,latest_eval
noisy_mono,0.1521554738283157,0.254432201385498,latest_eval
noisy_mrw,0.1314651817083358,0.2374112457036972,latest_eval
heavy_tail_distorted,0.3539511561393738,0.0456370897591114,latest_eval
regime_apparent,0.4443704187870025,0.1173472180962562,latest_eval
ambiguous_mild_curvature,0.4378178715705871,0.4256983697414398,latest_eval
linear_mono,0.0186595413833856,0.1204583570361137,latest_eval
boundary_mrw,0.3355349898338318,0.3883654475212097,latest_eval
curved_mrw,0.802913248538971,0.8657042384147644,latest_eval
noisy_mono,0.1486787348985672,0.2461997866630554,latest_eval
noisy_mrw,0.2474091202020645,0.3097138702869415,latest_eval
heavy_tail_distorted,0.3426698446273803,0.0835770070552825,latest_eval
regime_apparent,0.4363830089569092,0.122884601354599,latest_eval
ambiguous_mild_curvature,0.4407901167869568,0.4266202449798584,latest_eval
linear_mono,0.0262833405286073,0.1298075765371322,latest_eval
boundary_mrw,0.2276442497968673,0.3202084004878998,latest_eval
curved_mrw,0.8993293642997742,0.945932924747467,latest_eval
noisy_mono,0.1292148828506469,0.2379333823919296,latest_eval
noisy_mrw,0.7748591303825378,0.8382145166397095,latest_eval
heavy_tail_distorted,0.3646146655082702,0.0508256331086158,latest_eval
regime_apparent,0.4293350875377655,0.1026077941060066,latest_eval
ambiguous_mild_curvature,0.4284088313579559,0.4202929139137268,latest_eval
linear_mono,0.0403529703617095,0.1480260044336319,latest_eval
boundary_mrw,0.3021188676357269,0.3693240582942962,latest_eval
curved_mrw,0.9460477232933044,0.9798121452331544,latest_eval
noisy_mono,0.1939717829227447,0.2789185643196106,latest_eval
noisy_mrw,0.1667145490646362,0.2735286056995392,latest_eval
heavy_tail_distorted,0.3434276878833771,0.0331771373748779,latest_eval
regime_apparent,0.4362756013870239,0.1071593165397644,latest_eval
ambiguous_mild_curvature,0.4647817611694336,0.4457860887050628,latest_eval
linear_mono,0.0259552244096994,0.1293758749961853,latest_eval
boundary_mrw,0.159186452627182,0.2814839482307434,latest_eval
curved_mrw,0.8487248420715332,0.906265377998352,latest_eval
noisy_mono,0.3218522369861603,0.356476217508316,latest_eval
noisy_mrw,0.9310259222984314,0.9654117226600648,latest_eval
heavy_tail_distorted,0.3568682670593261,0.0741527304053306,latest_eval
regime_apparent,0.4472543597221374,0.1277167201042175,latest_eval
ambiguous_mild_curvature,0.4450217187404632,0.4306600689888,latest_eval
linear_mono,0.0214871540665626,0.1246905401349067,latest_eval
boundary_mrw,0.2953071296215057,0.3655663132667541,latest_eval
curved_mrw,0.8172007203102112,0.8774356842041016,latest_eval
noisy_mono,0.205993190407753,0.286647766828537,latest_eval
noisy_mrw,0.9189749360084534,0.9689562320709229,latest_eval
heavy_tail_distorted,0.3266220986843109,0.0260317735373973,latest_eval
regime_apparent,0.4426288306713104,0.1135193035006523,latest_eval
ambiguous_mild_curvature,0.4248012006282806,0.4150025248527527,latest_eval
linear_mono,0.023430535569787,0.1261117309331894,latest_eval
boundary_mrw,0.3242237865924835,0.3852601647377014,latest_eval
curved_mrw,0.8702889084815979,0.9302574992179872,latest_eval
noisy_mono,0.170542374253273,0.2670270800590515,latest_eval
noisy_mrw,0.1305967420339584,0.2308458089828491,latest_eval
heavy_tail_distorted,0.3145716786384582,0.0356535091996192,latest_eval
regime_apparent,0.4458432197570801,0.1199176758527755,latest_eval
ambiguous_mild_curvature,0.4799375832080841,0.4606128633022308,latest_eval
linear_mono,0.025290472432971,0.1302855312824249,latest_eval
boundary_mrw,0.1754199266433715,0.2873540818691253,latest_eval
curved_mrw,0.928232491016388,0.9691013097763062,latest_eval
noisy_mono,0.1684373021125793,0.2624777555465698,latest_eval
noisy_mrw,0.8711508512496948,0.9294226169586182,latest_eval
heavy_tail_distorted,0.3407597243785858,0.0555235370993614,latest_eval
regime_apparent,0.4418221116065979,0.1310951858758926,latest_eval
ambiguous_mild_curvature,0.4019174873828888,0.3990932106971741,latest_eval
linear_mono,0.0392010696232318,0.1465548276901245,latest_eval
boundary_mrw,0.2498720288276672,0.3310931324958801,latest_eval
curved_mrw,0.8859887719154358,0.9362766146659852,latest_eval
noisy_mono,0.1705401986837387,0.2643972635269165,latest_eval
noisy_mrw,0.2813082337379455,0.3277756571769714,latest_eval
heavy_tail_distorted,0.3456405103206634,0.0850529074668884,latest_eval
regime_apparent,0.4359667897224426,0.1162759438157081,latest_eval
ambiguous_mild_curvature,0.4613080322742462,0.4420130252838135,latest_eval
linear_mono,0.0181152261793613,0.1200101301074028,latest_eval
boundary_mrw,0.2631840407848358,0.3403164148330688,latest_eval
curved_mrw,0.7742227911949158,0.8369172811508179,latest_eval
noisy_mono,0.2379452139139175,0.3016912043094635,latest_eval
noisy_mrw,0.8754515051841736,0.9369300007820128,latest_eval
heavy_tail_distorted,0.3492122590541839,0.0650824159383773,latest_eval
regime_apparent,0.4317476749420166,0.1145742535591125,latest_eval
ambiguous_mild_curvature,0.4599552750587463,0.4470437169075012,latest_eval
linear_mono,0.0194458421319723,0.1217690110206604,latest_eval
boundary_mrw,0.384609043598175,0.428934782743454,latest_eval
curved_mrw,0.967041790485382,0.9879221320152284,latest_eval
noisy_mono,0.1360273957252502,0.2351801842451095,latest_eval
noisy_mrw,0.4239622056484222,0.4641672074794769,latest_eval
heavy_tail_distorted,0.3341466188430786,0.0428406484425067,latest_eval
regime_apparent,0.4486415386199951,0.1222451478242874,latest_eval
ambiguous_mild_curvature,0.5237712860107422,0.513288676738739,latest_eval
linear_mono,0.0225157830864191,0.125864177942276,latest_eval
boundary_mrw,0.2556478381156921,0.3347963988780975,latest_eval
curved_mrw,0.8514490723609924,0.9129699468612672,latest_eval
noisy_mono,0.1475820839405059,0.2498789131641388,latest_eval
noisy_mrw,0.2318055778741836,0.2994663119316101,latest_eval
heavy_tail_distorted,0.3431839942932129,0.0649081170558929,latest_eval
regime_apparent,0.4259036183357239,0.1050232201814651,latest_eval
ambiguous_mild_curvature,0.4503384828567505,0.4353061020374298,latest_eval
linear_mono,0.0170707572251558,0.1172587424516677,latest_eval
boundary_mrw,0.3472527265548706,0.4164372980594635,latest_eval
curved_mrw,0.891292154788971,0.939714014530182,latest_eval
noisy_mono,0.2657398283481598,0.3210829198360443,latest_eval
noisy_mrw,0.2390836626291275,0.3048102855682373,latest_eval
heavy_tail_distorted,0.341726005077362,0.0751639381051063,latest_eval
regime_apparent,0.4479465782642364,0.1196180880069732,latest_eval
ambiguous_mild_curvature,0.4751318097114563,0.4550450444221496,latest_eval
linear_mono,0.0282938256859779,0.1324550062417984,latest_eval
boundary_mrw,0.3399664461612701,0.3924613296985626,latest_eval
curved_mrw,0.9523689150810242,0.982094705104828,latest_eval
noisy_mono,0.1411648392677307,0.2365566194057464,latest_eval
noisy_mrw,0.2208926379680633,0.2939957082271576,latest_eval
heavy_tail_distorted,0.3320906460285187,0.0359004475176334,latest_eval
regime_apparent,0.4348955452442169,0.1283435672521591,latest_eval
ambiguous_mild_curvature,0.4240676164627075,0.4131074249744415,latest_eval
linear_mono,0.0199921112507581,0.1224152520298957,latest_eval
boundary_mrw,0.3525708615779876,0.4057189524173736,latest_eval
curved_mrw,0.7907693982124329,0.8524672985076904,latest_eval
noisy_mono,0.1687079817056656,0.2636250555515289,latest_eval
noisy_mrw,0.6804216504096985,0.7210323214530945,latest_eval
heavy_tail_distorted,0.3379977941513061,0.0486522875726223,latest_eval
regime_apparent,0.4417068362236023,0.1307955533266067,latest_eval
ambiguous_mild_curvature,0.4095759093761444,0.3988725841045379,latest_eval
linear_mono,0.0283157732337713,0.1324838995933532,latest_eval
boundary_mrw,0.1909621655941009,0.3007895350456238,latest_eval
curved_mrw,0.9214455485343932,0.9610512852668762,latest_eval
noisy_mono,0.1559589803218841,0.2575567960739136,latest_eval
noisy_mrw,0.8554250597953796,0.9186631441116332,latest_eval
heavy_tail_distorted,0.3387974202632904,0.0484067052602767,latest_eval
regime_apparent,0.4446249306201935,0.1166488379240036,latest_eval
ambiguous_mild_curvature,0.4628117978572845,0.4480679929256439,latest_eval
linear_mono,0.0300160367041826,0.1363145560026168,latest_eval
boundary_mrw,0.3678705394268036,0.4356909394264221,latest_eval
curved_mrw,0.9451627731323242,0.9749752283096312,latest_eval
noisy_mono,0.1868403702974319,0.2708264887332916,latest_eval
noisy_mrw,0.9401707649230956,0.977763533592224,latest_eval
heavy_tail_distorted,0.3577708899974823,0.0704801753163337,latest_eval
regime_apparent,0.440418541431427,0.1154457554221153,latest_eval
ambiguous_mild_curvature,0.4203072488307953,0.4019550085067749,latest_eval
linear_mono,0.0280354637652635,0.1339080035686493,latest_eval
boundary_mrw,0.2126301527023315,0.2965291440486908,latest_eval
curved_mrw,0.9523880481719972,0.9791649580001832,latest_eval
noisy_mono,0.1224572286009788,0.2207883149385452,latest_eval
noisy_mrw,0.9118444919586182,0.9537369012832642,latest_eval
heavy_tail_distorted,0.3346723616123199,0.0446737445890903,latest_eval
regime_apparent,0.4373398125171661,0.1097826957702636,latest_eval
ambiguous_mild_curvature,0.4727286696434021,0.4554584324359894,latest_eval
linear_mono,0.0292182844132184,0.1336685568094253,latest_eval
boundary_mrw,0.329259842634201,0.3843502104282379,latest_eval
curved_mrw,0.907608687877655,0.956987738609314,latest_eval
noisy_mono,0.1182576566934585,0.2208353132009506,latest_eval
noisy_mrw,0.1590372174978256,0.2609997093677521,latest_eval
heavy_tail_distorted,0.3482329249382019,0.0711542442440986,latest_eval
regime_apparent,0.4454763233661651,0.1359320282936096,latest_eval
ambiguous_mild_curvature,0.4226913750171661,0.4144420623779297,latest_eval
linear_mono,0.0179276335984468,0.1196245551109314,latest_eval
boundary_mrw,0.1744333505630493,0.2754941284656524,latest_eval
curved_mrw,0.972661018371582,0.9908615350723268,latest_eval
noisy_mono,0.1444132775068283,0.2454607933759689,latest_eval
noisy_mrw,0.9582432508468628,0.9830797910690308,latest_eval
heavy_tail_distorted,0.3336684107780456,0.0522019006311893,latest_eval
regime_apparent,0.4351875782012939,0.1102157160639762,latest_eval
ambiguous_mild_curvature,0.4078204929828644,0.4024002254009247,latest_eval
