time,omega_t,increment,path,H,lambda2,L,seed
1531.0,-0.3655984401702881,0.006932487245649,0.8014400601387024,0.6,0.12,512,2026
1532.0,-0.3724372386932373,0.0032301531173288,0.8046702146530151,0.6,0.12,512,2026
1533.0,-0.3679424226284027,0.0169080663472414,0.821578323841095,0.6,0.12,512,2026
1534.0,-0.3738073408603668,0.0047385664656758,0.8263168931007385,0.6,0.12,512,2026
1535.0,-0.3817192614078522,0.0201509930193424,0.8464678525924683,0.6,0.12,512,2026
1536.0,-0.3816425502300262,0.007885686121881,0.8543535470962524,0.6,0.12,512,2026
1537.0,-0.375306636095047,-0.0055784047581255,0.8487751483917236,0.6,0.12,512,2026
1538.0,-0.3758489191532135,-0.0123577080667018,0.8364174365997314,0.6,0.12,512,2026
1539.0,-0.3729707896709442,-0.0136052696034312,0.8228121399879456,0.6,0.12,512,2026
1540.0,-0.377510666847229,-0.0051866262219846,0.8176255226135254,0.6,0.12,512,2026
1541.0,-0.3790275752544403,-0.0107873165979981,0.8068382143974304,0.6,0.12,512,2026
1542.0,-0.3738541007041931,-0.0027679125778377,0.8040702939033508,0.6,0.12,512,2026
1543.0,-0.366913229227066,0.0080270180478692,0.8120973110198975,0.6,0.12,512,2026
1544.0,-0.3773616850376129,0.0100819170475006,0.8221792578697205,0.6,0.12,512,2026
1545.0,-0.3687280416488647,0.0118406461551785,0.8340198993682861,0.6,0.12,512,2026
1546.0,-0.3678253591060638,-0.0116274114698171,0.822392463684082,0.6,0.12,512,2026
1547.0,-0.3771337568759918,0.0030475347302854,0.825439989566803,0.6,0.12,512,2026
1548.0,-0.3743312656879425,0.0037276674993336,0.8291676640510559,0.6,0.12,512,2026
1549.0,-0.3679216206073761,0.0358208864927291,0.8649885654449463,0.6,0.12,512,2026
1550.0,-0.3739865720272064,0.0002909053582698,0.865279495716095,0.6,0.12,512,2026
1551.0,-0.3820655643939972,-0.0036276397295296,0.8616518378257751,0.6,0.12,512,2026
1552.0,-0.375092089176178,0.0014182173181325,0.8630700707435608,0.6,0.12,512,2026
1553.0,-0.3825902342796325,-0.0065744500607252,0.8564956188201904,0.6,0.12,512,2026
1554.0,-0.3732858896255493,-0.0100440364331007,0.8464515805244446,0.6,0.12,512,2026
1555.0,-0.3668408095836639,-0.0071644578129053,0.8392871022224426,0.6,0.12,512,2026
1556.0,-0.3688285052776336,0.0055790026672184,0.8448660969734192,0.6,0.12,512,2026
1557.0,-0.3655745685100555,-0.002665368374437,0.842200756072998,0.6,0.12,512,2026
1558.0,-0.375748723745346,0.0094494894146919,0.8516502380371094,0.6,0.12,512,2026
1559.0,-0.3647522628307342,0.0089990282431244,0.8606492280960083,0.6,0.12,512,2026
1560.0,-0.3729775547981262,-0.017110027372837,0.8435392379760742,0.6,0.12,512,2026
1561.0,-0.3805552124977112,-0.0121198734268546,0.8314193487167358,0.6,0.12,512,2026
1562.0,-0.3828133344650268,0.004310455173254,0.8357297778129578,0.6,0.12,512,2026
1563.0,-0.3827572166919708,-0.0057398765347898,0.8299899101257324,0.6,0.12,512,2026
1564.0,-0.3765402138233185,0.0115343881770968,0.8415243029594421,0.6,0.12,512,2026
1565.0,-0.3771819770336151,-0.0003458807477727,0.8411784172058105,0.6,0.12,512,2026
1566.0,-0.382893294095993,-0.0199084524065256,0.8212699890136719,0.6,0.12,512,2026
1567.0,-0.3825334906578064,0.0136694572865962,0.8349394202232361,0.6,0.12,512,2026
1568.0,-0.3698490262031555,0.0147211467847228,0.8496605753898621,0.6,0.12,512,2026
1569.0,-0.3682557940483093,0.0084439665079116,0.8581045269966125,0.6,0.12,512,2026
1570.0,-0.361708790063858,0.0096098193898797,0.8677144050598145,0.6,0.12,512,2026
1571.0,-0.3657759130001068,0.0062162554822862,0.8739306330680847,0.6,0.12,512,2026
1572.0,-0.3494797050952911,0.0005436070496216,0.8744742274284363,0.6,0.12,512,2026
1573.0,-0.3387601375579834,-0.0007109031430445,0.8737633228302002,0.6,0.12,512,2026
1574.0,-0.351529061794281,0.0059763398021459,0.8797397017478943,0.6,0.12,512,2026
1575.0,-0.3443265557289123,0.0130213657394051,0.8927610516548157,0.6,0.12,512,2026
1576.0,-0.3471573293209076,-0.0017535015940666,0.8910075426101685,0.6,0.12,512,2026
1577.0,-0.3457407653331756,0.0074206399731338,0.898428201675415,0.6,0.12,512,2026
1578.0,-0.3488805294036865,-0.0133780986070632,0.8850500583648682,0.6,0.12,512,2026
1579.0,-0.3577434718608856,0.0007508257986046,0.8858008980751038,0.6,0.12,512,2026
1580.0,-0.358140766620636,-0.0176603104919195,0.8681405782699585,0.6,0.12,512,2026
1581.0,-0.363523930311203,0.0023952822666615,0.8705358505249023,0.6,0.12,512,2026
1582.0,-0.3544846773147583,0.018952002748847,0.8894878625869751,0.6,0.12,512,2026
1583.0,-0.3569424748420715,-0.0122488131746649,0.8772390484809875,0.6,0.12,512,2026
1584.0,-0.3624601066112518,0.0016605560667812,0.8788996338844299,0.6,0.12,512,2026
1585.0,-0.3586300611495971,0.0005531541537493,0.8794527649879456,0.6,0.12,512,2026
1586.0,-0.3667890131473541,0.0139444852247834,0.8933972716331482,0.6,0.12,512,2026
1587.0,-0.3718902468681335,0.0004816403088625,0.8938788771629333,0.6,0.12,512,2026
1588.0,-0.3716641664505005,0.0117585659027099,0.9056374430656432,0.6,0.12,512,2026
1589.0,-0.3741564154624939,-0.0024449916090816,0.9031924605369568,0.6,0.12,512,2026
1590.0,-0.3732008039951324,0.0019211624749004,0.9051136374473572,0.6,0.12,512,2026
1591.0,-0.375302791595459,-0.0007730060606263,0.9043406248092652,0.6,0.12,512,2026
1592.0,-0.380603164434433,-0.0146498307585716,0.8896908164024353,0.6,0.12,512,2026
1593.0,-0.3722381889820099,0.0027702881488949,0.8924611210823059,0.6,0.12,512,2026
1594.0,-0.383631944656372,0.0091907829046249,0.9016518592834472,0.6,0.12,512,2026
1595.0,-0.3793581128120422,-0.005410011857748,0.8962418437004089,0.6,0.12,512,2026
1596.0,-0.3690662384033203,0.0009162131464108,0.8971580862998962,0.6,0.12,512,2026
1597.0,-0.3597964644432068,-0.0004537892818916,0.8967043161392212,0.6,0.12,512,2026
1598.0,-0.3599928021430969,0.0231842808425426,0.9198885560035706,0.6,0.12,512,2026
1599.0,-0.3497241735458374,0.005816644988954,0.9257051944732666,0.6,0.12,512,2026
1600.0,-0.3471235036849975,0.0112666757777333,0.93697190284729,0.6,0.12,512,2026
1601.0,-0.3452761173248291,-0.0054269176907837,0.9315449595451356,0.6,0.12,512,2026
1602.0,-0.3424588143825531,-0.0223048739135265,0.9092401266098022,0.6,0.12,512,2026
1603.0,-0.3419109284877777,-0.0176421497017145,0.8915979266166687,0.6,0.12,512,2026
1604.0,-0.3454371392726898,-0.0085080349817872,0.8830899000167847,0.6,0.12,512,2026
1605.0,-0.3552768230438232,0.0080518303439021,0.8911417722702026,0.6,0.12,512,2026
1606.0,-0.3379380702972412,0.0108862305060029,0.90202796459198,0.6,0.12,512,2026
1607.0,-0.3367186784744262,0.0038316079881042,0.9058595895767212,0.6,0.12,512,2026
1608.0,-0.3404794037342071,0.0154816480353474,0.9213412404060364,0.6,0.12,512,2026
1609.0,-0.3450253009796142,-0.0055674784816801,0.9157737493515016,0.6,0.12,512,2026
1610.0,-0.3555542230606079,0.0021600718609988,0.9179338216781616,0.6,0.12,512,2026
1611.0,-0.3554006516933441,0.0002750443527474,0.9182088971138,0.6,0.12,512,2026
1612.0,-0.3520104587078094,0.001238296390511,0.9194471836090088,0.6,0.12,512,2026
1613.0,-0.3528180122375488,0.009807557798922,0.929254710674286,0.6,0.12,512,2026
1614.0,-0.354655772447586,0.0059869904071092,0.93524169921875,0.6,0.12,512,2026
1615.0,-0.3560860157012939,-0.0009375785011798,0.9343041181564332,0.6,0.12,512,2026
1616.0,-0.3666406869888305,0.0099994484335184,0.944303572177887,0.6,0.12,512,2026
1617.0,-0.3616405427455902,-0.007338005118072,0.9369655847549438,0.6,0.12,512,2026
1618.0,-0.3601128458976745,0.0236447118222713,0.9606102705001832,0.6,0.12,512,2026
1619.0,-0.3595263659954071,-0.0177202876657247,0.9428899884223938,0.6,0.12,512,2026
1620.0,-0.3630399405956268,-0.0082247499376535,0.9346652626991272,0.6,0.12,512,2026
1621.0,-0.3481806218624115,-0.0175648424774408,0.917100429534912,0.6,0.12,512,2026
1622.0,-0.3603357672691345,0.0053133219480514,0.92241370677948,0.6,0.12,512,2026
1623.0,-0.3580484688282013,0.0096433479338884,0.9320570826530457,0.6,0.12,512,2026
1624.0,-0.3557294607162475,-0.0032206999603658,0.9288364052772522,0.6,0.12,512,2026
1625.0,-0.3630954027175903,-0.0085897026583552,0.9202466607093812,0.6,0.12,512,2026
1626.0,-0.3530218303203583,-0.01703249104321,0.903214156627655,0.6,0.12,512,2026
1627.0,-0.3621605038642883,-0.0110600432381033,0.8921541571617126,0.6,0.12,512,2026
1628.0,-0.370544284582138,0.0009737334912642,0.8931278586387634,0.6,0.12,512,2026
1629.0,-0.3748945593833923,-0.0022556281182914,0.8908722400665283,0.6,0.12,512,2026
1630.0,-0.3733212649822235,0.0012320859823375,0.8921043276786804,0.6,0.12,512,2026
1631.0,-0.3831750154495239,0.0004753724788315,0.8925797343254089,0.6,0.12,512,2026
1632.0,-0.3799020648002624,-0.008415468968451,0.8841642141342163,0.6,0.12,512,2026
1633.0,-0.3834190666675567,0.0077814888209104,0.8919457197189331,0.6,0.12,512,2026
1634.0,-0.3716476857662201,0.0097920475527644,0.9017377495765686,0.6,0.12,512,2026
1635.0,-0.374938428401947,-0.0030326775740832,0.8987051248550415,0.6,0.12,512,2026
1636.0,-0.3727138042449951,-0.0032306930515915,0.895474374294281,0.6,0.12,512,2026
1637.0,-0.3763028383255005,-0.0165026616305112,0.8789717555046082,0.6,0.12,512,2026
1638.0,-0.3711985349655151,0.0027568696532398,0.8817285895347595,0.6,0.12,512,2026
1639.0,-0.373422771692276,-0.0011522419517859,0.8805763721466064,0.6,0.12,512,2026
1640.0,-0.3743432462215423,-0.0106506962329149,0.8699256777763367,0.6,0.12,512,2026
1641.0,-0.3719306588172912,-0.0093179261311888,0.8606077432632446,0.6,0.12,512,2026
1642.0,-0.3647785186767578,-0.001986316870898,0.8586214184761047,0.6,0.12,512,2026
1643.0,-0.3732900023460388,-0.0063505140133202,0.8522709012031555,0.6,0.12,512,2026
1644.0,-0.3682430684566498,-0.0050830664113163,0.847187876701355,0.6,0.12,512,2026
1645.0,-0.3572183847427368,0.0040941322222352,0.851282000541687,0.6,0.12,512,2026
1646.0,-0.3563683927059173,0.0136612942442297,0.864943265914917,0.6,0.12,512,2026
1647.0,-0.3606140315532684,0.015359510667622,0.8803027868270874,0.6,0.12,512,2026
1648.0,-0.3638400733470917,0.0208527408540248,0.9011555314064026,0.6,0.12,512,2026
1649.0,-0.3649811148643493,0.0055486694909632,0.9067041873931884,0.6,0.12,512,2026
1650.0,-0.3633992373943329,0.007804846856743,0.9145090579986572,0.6,0.12,512,2026
1651.0,-0.3673954606056213,0.0095632523298263,0.9240723252296448,0.6,0.12,512,2026
1652.0,-0.3604840934276581,0.014803116209805,0.9388754367828368,0.6,0.12,512,2026
1653.0,-0.3615104556083679,-0.00229003559798,0.9365853667259216,0.6,0.12,512,2026
1654.0,-0.3665491640567779,-0.0045883827842772,0.931997001171112,0.6,0.12,512,2026
1655.0,-0.3645041584968567,-0.0151917543262243,0.9168052673339844,0.6,0.12,512,2026
1656.0,-0.3705034554004669,0.0154994595795869,0.9323046803474426,0.6,0.12,512,2026
1657.0,-0.3785299956798553,0.0218234006315469,0.954128086566925,0.6,0.12,512,2026
1658.0,-0.3825022280216217,-0.0105443401262164,0.9435837864875792,0.6,0.12,512,2026
1659.0,-0.3826260268688202,-0.0077105332165956,0.9358732104301452,0.6,0.12,512,2026
1660.0,-0.3731781542301178,-0.0033259361516684,0.9325472712516784,0.6,0.12,512,2026
1661.0,-0.3786945343017578,-0.0073285507969558,0.9252187609672546,0.6,0.12,512,2026
1662.0,-0.3748039603233337,0.0076892753131687,0.9329079985618592,0.6,0.12,512,2026
1663.0,-0.3859650492668152,-0.0001200051483465,0.9327880144119264,0.6,0.12,512,2026
1664.0,-0.3731656074523926,0.0114148426800966,0.9442028403282166,0.6,0.12,512,2026
1665.0,-0.3723364770412445,0.0084616653621196,0.9526644945144652,0.6,0.12,512,2026
1666.0,-0.3713781535625458,0.001499674282968,0.9541642069816588,0.6,0.12,512,2026
1667.0,-0.3579982817173004,0.0096389204263687,0.9638031125068665,0.6,0.12,512,2026
1668.0,-0.3627117872238159,0.0007666520541533,0.9645697474479676,0.6,0.12,512,2026
1669.0,-0.3700640499591827,-0.0040758522227406,0.9604939222335817,0.6,0.12,512,2026
1670.0,-0.3644800186157226,0.007295852061361,0.9677897691726683,0.6,0.12,512,2026
1671.0,-0.3623951077461242,0.0047845900990068,0.9725743532180786,0.6,0.12,512,2026
1672.0,-0.3706772625446319,0.0139353740960359,0.9865097403526306,0.6,0.12,512,2026
1673.0,-0.3672817051410675,-0.0209567733108997,0.9655529260635376,0.6,0.12,512,2026
1674.0,-0.3562994599342346,0.0092669827863574,0.9748199582099916,0.6,0.12,512,2026
1675.0,-0.3685181140899658,0.0059846336953341,0.9808045625686646,0.6,0.12,512,2026
1676.0,-0.3637679815292358,0.0007496310863643,0.9815542101860046,0.6,0.12,512,2026
1677.0,-0.3593141734600067,0.0069319633767008,0.9884861707687378,0.6,0.12,512,2026
1678.0,-0.3660546243190765,0.004961890168488,0.9934480786323548,0.6,0.12,512,2026
1679.0,-0.3704803884029388,-0.0108303967863321,0.9826176762580872,0.6,0.12,512,2026
1680.0,-0.3801884353160858,-0.0039173229597508,0.9787003397941588,0.6,0.12,512,2026
1681.0,-0.3826751410961151,-0.0048847496509552,0.9738155603408812,0.6,0.12,512,2026
1682.0,-0.3721610307693481,-0.0042342050001025,0.9695813655853271,0.6,0.12,512,2026
1683.0,-0.3688359558582306,-0.0079222936183214,0.9616590738296508,0.6,0.12,512,2026
1684.0,-0.3717963099479675,-0.0063508562743663,0.9553082585334778,0.6,0.12,512,2026
1685.0,-0.3787927627563476,0.0046006673946976,0.9599089026451112,0.6,0.12,512,2026
1686.0,-0.3783276975154876,-0.0033340891823172,0.95657479763031,0.6,0.12,512,2026
1687.0,-0.3786880373954773,0.0156079465523362,0.9721827507019044,0.6,0.12,512,2026
1688.0,-0.379259705543518,-0.0075438655912876,0.964638888835907,0.6,0.12,512,2026
1689.0,-0.3727572560310364,-0.0042622163891792,0.9603766798973083,0.6,0.12,512,2026
1690.0,-0.3674277365207672,0.020141078159213,0.9805177450180054,0.6,0.12,512,2026
1691.0,-0.3670814633369446,-0.0031265032012015,0.977391242980957,0.6,0.12,512,2026
1692.0,-0.3709971904754638,-0.0013879635371267,0.9760032892227172,0.6,0.12,512,2026
1693.0,-0.3654552102088928,-0.0002594341058284,0.97574383020401,0.6,0.12,512,2026
1694.0,-0.3529086410999298,0.0102889128029346,0.986032783985138,0.6,0.12,512,2026
1695.0,-0.3658890128135681,0.0025543365627527,0.9885870814323424,0.6,0.12,512,2026
1696.0,-0.3654566705226898,0.006656234152615,0.9952433109283448,0.6,0.12,512,2026
1697.0,-0.3649381101131439,0.0110721215605735,1.0063154697418213,0.6,0.12,512,2026
1698.0,-0.3535832166671753,-0.0022258253302425,1.004089593887329,0.6,0.12,512,2026
1699.0,-0.3605732917785644,-0.0150628965348005,0.9890267252922058,0.6,0.12,512,2026
1700.0,-0.3598120808601379,0.0020911796018481,0.9911178946495056,0.6,0.12,512,2026
1701.0,-0.3670014441013336,-0.0218858532607555,0.9692320823669434,0.6,0.12,512,2026
1702.0,-0.3698379695415497,-0.0016952271107584,0.9675368070602416,0.6,0.12,512,2026
1703.0,-0.3804463148117065,-0.0181662533432245,0.9493705630302428,0.6,0.12,512,2026
1704.0,-0.3844467997550964,-0.0065981782972812,0.942772388458252,0.6,0.12,512,2026
1705.0,-0.3850788474082947,0.0085214423015713,0.9512938261032104,0.6,0.12,512,2026
1706.0,-0.3835529386997223,-0.0178165547549724,0.9334772825241088,0.6,0.12,512,2026
1707.0,-0.3772552907466888,0.0009629286942072,0.9344401955604552,0.6,0.12,512,2026
1708.0,-0.3883421421051025,0.0038730581291019,0.9383133053779602,0.6,0.12,512,2026
1709.0,-0.3863788247108459,-0.0054343682713806,0.9328789114952089,0.6,0.12,512,2026
1710.0,-0.3833903968334198,-0.0055075571872293,0.9273713231086732,0.6,0.12,512,2026
1711.0,-0.3782937824726105,0.0170895066112279,0.9444608688354492,0.6,0.12,512,2026
1712.0,-0.3853594362735748,-0.0112366797402501,0.9332242012023926,0.6,0.12,512,2026
1713.0,-0.3873882293701172,-0.0013684700243175,0.9318557381629944,0.6,0.12,512,2026
1714.0,-0.4005495011806488,0.0116853909566998,0.9435411095619202,0.6,0.12,512,2026
1715.0,-0.3833361864089966,0.0034817866981029,0.9470229148864746,0.6,0.12,512,2026
1716.0,-0.3912849128246307,0.0114168338477611,0.9584397077560424,0.6,0.12,512,2026
1717.0,-0.3890519738197326,0.0341595001518726,0.9925991892814636,0.6,0.12,512,2026
1718.0,-0.3956789672374725,0.0080178650096058,1.0006170272827148,0.6,0.12,512,2026
1719.0,-0.3924776315689087,-0.0084194540977478,0.9921976327896118,0.6,0.12,512,2026
1720.0,-0.3927161395549774,-0.0035437047481536,0.9886538982391356,0.6,0.12,512,2026
1721.0,-0.3863814771175384,0.0059539419598877,0.9946078658103944,0.6,0.12,512,2026
1722.0,-0.392537921667099,-0.0185562688857316,0.9760515689849854,0.6,0.12,512,2026
1723.0,-0.3846275210380554,-0.0193863436579704,0.9566652774810792,0.6,0.12,512,2026
1724.0,-0.3897745013236999,0.0001196904704556,0.956784963607788,0.6,0.12,512,2026
1725.0,-0.3879002034664154,-0.0103828012943267,0.9464021325111388,0.6,0.12,512,2026
1726.0,-0.3879616558551788,0.0020105144940316,0.9484126567840576,0.6,0.12,512,2026
1727.0,-0.381494790315628,-0.0031494267750531,0.9452632069587708,0.6,0.12,512,2026
1728.0,-0.3808268904685974,0.0186212062835693,0.96388441324234,0.6,0.12,512,2026
1729.0,-0.383252203464508,-0.0028640383388847,0.9610204100608826,0.6,0.12,512,2026
1730.0,-0.3833402395248413,0.0244229305535554,0.985443353652954,0.6,0.12,512,2026
1731.0,-0.3768562078475952,0.0018928792560473,0.9873362183570862,0.6,0.12,512,2026
1732.0,-0.3848089575767517,-0.0091388244181871,0.9781973958015442,0.6,0.12,512,2026
1733.0,-0.3836281597614288,0.0017376044997945,0.9799349904060364,0.6,0.12,512,2026
1734.0,-0.3805875480175018,-0.0074869259260594,0.9724480509757996,0.6,0.12,512,2026
1735.0,-0.3849815726280212,0.0016981661319732,0.9741462469100952,0.6,0.12,512,2026
1736.0,-0.3985784649848938,0.0009522722684778,0.9750984907150269,0.6,0.12,512,2026
1737.0,-0.3951419591903686,0.0105752740055322,0.9856737852096558,0.6,0.12,512,2026
1738.0,-0.383639395236969,0.001757463440299,0.9874312281608582,0.6,0.12,512,2026
1739.0,-0.3879220187664032,0.0036938488483428,0.9911251068115234,0.6,0.12,512,2026
1740.0,-0.3850345313549042,0.0087538585066795,0.9998789429664612,0.6,0.12,512,2026
1741.0,-0.3914030194282532,0.0165811572223901,1.0164600610733032,0.6,0.12,512,2026
1742.0,-0.3915790021419525,0.0063440585508942,1.0228041410446167,0.6,0.12,512,2026
1743.0,-0.3857134282588959,-0.0058016628026962,1.0170024633407593,0.6,0.12,512,2026
1744.0,-0.3844823539257049,-0.0201596431434154,0.9968428611755372,0.6,0.12,512,2026
1745.0,-0.3952495753765106,0.0162680242210626,1.013110876083374,0.6,0.12,512,2026
1746.0,-0.385782241821289,0.0115742199122905,1.0246851444244385,0.6,0.12,512,2026
1747.0,-0.3952021598815918,0.0164338015019893,1.041118860244751,0.6,0.12,512,2026
1748.0,-0.3960748612880707,0.0030239033512771,1.0441428422927856,0.6,0.12,512,2026
1749.0,-0.3931151330471039,0.0143501115962862,1.05849289894104,0.6,0.12,512,2026
1750.0,-0.3992323279380798,0.0175151042640209,1.0760080814361572,0.6,0.12,512,2026
1751.0,-0.3822644054889679,0.0048251473344862,1.0808331966400146,0.6,0.12,512,2026
1752.0,-0.385090559720993,-0.0060338475741446,1.0747992992401123,0.6,0.12,512,2026
1753.0,-0.3970657289028168,0.0124436346814036,1.0872429609298706,0.6,0.12,512,2026
1754.0,-0.3903645873069763,0.0034443121403455,1.090687274932861,0.6,0.12,512,2026
1755.0,-0.3832730948925018,-0.0065823220647871,1.0841048955917358,0.6,0.12,512,2026
1756.0,-0.387524276971817,0.00308229890652,1.0871872901916504,0.6,0.12,512,2026
1757.0,-0.3930667042732239,0.0396153666079044,1.1268025636672974,0.6,0.12,512,2026
1758.0,-0.3896760642528534,0.0157017521560192,1.142504334449768,0.6,0.12,512,2026
1759.0,-0.3821498155593872,0.0034658862277865,1.1459702253341677,0.6,0.12,512,2026
1760.0,-0.3988705575466156,-0.0022954891901463,1.1436747312545776,0.6,0.12,512,2026
1761.0,-0.392930120229721,-0.0009442204609513,1.1427305936813354,0.6,0.12,512,2026
1762.0,-0.4009623825550079,-0.0047394637949764,1.1379910707473757,0.6,0.12,512,2026
1763.0,-0.4015971422195434,0.0043200817890465,1.1423112154006958,0.6,0.12,512,2026
1764.0,-0.4091193079948425,-0.0138398511335253,1.1284712553024292,0.6,0.12,512,2026
1765.0,-0.4004782438278198,0.0037916146684437,1.132262945175171,0.6,0.12,512,2026
1766.0,-0.3975383341312408,-0.0027846626471728,1.1294782161712646,0.6,0.12,512,2026
1767.0,-0.3961873650550842,0.007520543411374,1.1369987726211548,0.6,0.12,512,2026
1768.0,-0.3938848376274109,0.0091162137687206,1.1461150646209717,0.6,0.12,512,2026
1769.0,-0.3971083164215088,0.0155199998989701,1.1616350412368774,0.6,0.12,512,2026
1770.0,-0.3932111263275146,0.0055506243370473,1.167185664176941,0.6,0.12,512,2026
1771.0,-0.3945747911930084,-0.0048198048025369,1.1623657941818235,0.6,0.12,512,2026
1772.0,-0.3892721533775329,0.0001371725084027,1.162503004074097,0.6,0.12,512,2026
1773.0,-0.391963243484497,-0.0071739316917955,1.1553291082382202,0.6,0.12,512,2026
1774.0,-0.3871380090713501,0.0148118389770388,1.1701408624649048,0.6,0.12,512,2026
1775.0,-0.3811446726322174,0.0113785481080412,1.1815195083618164,0.6,0.12,512,2026
1776.0,-0.376814603805542,-0.0124326003715395,1.1690868139266968,0.6,0.12,512,2026
1777.0,-0.3808203041553497,-0.0040763081051409,1.1650105714797974,0.6,0.12,512,2026
1778.0,-0.3698194622993469,0.0082251727581024,1.1732357740402222,0.6,0.12,512,2026
1779.0,-0.3645373582839966,-0.0065127643756568,1.1667230129241943,0.6,0.12,512,2026
1780.0,-0.3757340908050537,-0.0031946394592523,1.163528323173523,0.6,0.12,512,2026
1781.0,-0.3727803230285644,-0.0062085664831101,1.1573197841644287,0.6,0.12,512,2026
1782.0,-0.3780051171779632,-0.0022420166060328,1.1550776958465576,0.6,0.12,512,2026
1783.0,-0.3788412809371948,-0.0078394226729869,1.1472383737564087,0.6,0.12,512,2026
1784.0,-0.3873347043991089,0.0176229104399681,1.1648612022399902,0.6,0.12,512,2026
1785.0,-0.3844989240169525,0.0094949463382363,1.17435622215271,0.6,0.12,512,2026
1786.0,-0.3925803899765014,-0.0099004684016108,1.1644556522369385,0.6,0.12,512,2026
1787.0,-0.3950617909431457,0.0045257024466991,1.168981432914734,0.6,0.12,512,2026
1788.0,-0.385972261428833,-0.0006002137088216,1.1683812141418457,0.6,0.12,512,2026
1789.0,-0.3792230784893036,0.0242878701537847,1.1926690340042114,0.6,0.12,512,2026
1790.0,-0.3851625025272369,0.002650890732184,1.1953200101852417,0.6,0.12,512,2026
1791.0,-0.3885997235774994,0.0344365164637565,1.229756474494934,0.6,0.12,512,2026
1792.0,-0.3860368430614471,0.011788984760642,1.2415454387664795,0.6,0.12,512,2026
1793.0,-0.3877598345279693,0.0115031097084283,1.253048539161682,0.6,0.12,512,2026
1794.0,-0.3852027058601379,0.0106669701635837,1.2637155055999756,0.6,0.12,512,2026
1795.0,-0.3930443227291107,-0.0050291274674236,1.2586864233016968,0.6,0.12,512,2026
1796.0,-0.3891443014144897,-0.0022740326821804,1.256412386894226,0.6,0.12,512,2026
1797.0,-0.3907817602157593,0.0122896563261747,1.2687020301818848,0.6,0.12,512,2026
1798.0,-0.3940866589546203,0.0092868525534868,1.2779889106750488,0.6,0.12,512,2026
1799.0,-0.3992819190025329,0.0031930261757224,1.2811819314956665,0.6,0.12,512,2026
1800.0,-0.3955072164535522,0.0042690117843449,1.2854509353637695,0.6,0.12,512,2026
1801.0,-0.4004071950912475,-0.019278397783637,1.2661725282669067,0.6,0.12,512,2026
1802.0,-0.3982569277286529,-0.0037575231399387,1.262415051460266,0.6,0.12,512,2026
1803.0,-0.3933849930763244,-0.0182602666318416,1.244154691696167,0.6,0.12,512,2026
1804.0,-0.38428795337677,-0.0057103731669485,1.2384443283081057,0.6,0.12,512,2026
1805.0,-0.3835675418376922,-0.0116914678364992,1.2267528772354126,0.6,0.12,512,2026
1806.0,-0.3812183737754822,-0.0174408573657274,1.209312081336975,0.6,0.12,512,2026
1807.0,-0.3733817934989929,-0.0120359398424625,1.1972761154174805,0.6,0.12,512,2026
1808.0,-0.3794821500778198,0.0016076384345069,1.1988837718963623,0.6,0.12,512,2026
1809.0,-0.3921837508678436,-0.0024201318155974,1.1964635848999023,0.6,0.12,512,2026
1810.0,-0.3994880318641662,0.0132617764174938,1.2097253799438477,0.6,0.12,512,2026
1811.0,-0.3993701934814453,-0.0022492532152682,1.2074761390686035,0.6,0.12,512,2026
1812.0,-0.3985306322574615,0.006302319932729,1.2137784957885742,0.6,0.12,512,2026
1813.0,-0.3920794129371643,-0.0194833725690841,1.194295048713684,0.6,0.12,512,2026
1814.0,-0.3839108645915985,-0.017654163762927,1.176640868186951,0.6,0.12,512,2026
1815.0,-0.3841323554515838,0.0002351610164623,1.1768760681152344,0.6,0.12,512,2026
1816.0,-0.3758291602134704,0.0086204474791884,1.1854965686798096,0.6,0.12,512,2026
1817.0,-0.3752622604370117,0.0017338540637865,1.187230348587036,0.6,0.12,512,2026
1818.0,-0.372806042432785,-0.0075313323177397,1.1796990633010864,0.6,0.12,512,2026
1819.0,-0.3759477734565735,-0.0065896497108042,1.1731094121932983,0.6,0.12,512,2026
1820.0,-0.379107117652893,0.0119457971304655,1.185055136680603,0.6,0.12,512,2026
1821.0,-0.3855270445346832,0.0137396994978189,1.1987948417663574,0.6,0.12,512,2026
1822.0,-0.3876292109489441,0.0049058506265282,1.2037007808685305,0.6,0.12,512,2026
1823.0,-0.3837454319000244,0.0108734909445047,1.2145742177963257,0.6,0.12,512,2026
1824.0,-0.3887211978435516,-0.0057228794321417,1.208851337432861,0.6,0.12,512,2026
1825.0,-0.3856867253780365,0.0029946484137326,1.2118459939956665,0.6,0.12,512,2026
1826.0,-0.3804951906204223,-0.0007261160644702,1.2111198902130127,0.6,0.12,512,2026
1827.0,-0.3829163610935211,-0.0003403395530767,1.2107795476913452,0.6,0.12,512,2026
1828.0,-0.3856498897075653,-0.0121019221842288,1.198677659034729,0.6,0.12,512,2026
1829.0,-0.3788665533065796,-0.0140194809064269,1.184658169746399,0.6,0.12,512,2026
1830.0,-0.3816207647323608,-0.0127917099744081,1.1718664169311523,0.6,0.12,512,2026
1831.0,-0.3762221038341522,-0.0090486137196421,1.1628178358078003,0.6,0.12,512,2026
1832.0,-0.3820821940898895,0.0025273454375565,1.1653451919555664,0.6,0.12,512,2026
1833.0,-0.3730928301811218,0.0148737225681543,1.1802189350128174,0.6,0.12,512,2026
