t,x,dx,omega,H,lambda2,L,seed
1814.0,1.1766408681869507,-0.017654163762927055,-0.3839108645915985,0.6,0.12,512,2026
1815.0,1.1768760681152344,0.00023516101646237075,-0.38413235545158386,0.6,0.12,512,2026
1816.0,1.1854965686798096,0.008620447479188442,-0.37582916021347046,0.6,0.12,512,2026
1817.0,1.1872303485870361,0.0017338540637865663,-0.3752622604370117,0.6,0.12,512,2026
1818.0,1.1796990633010864,-0.007531332317739725,-0.37280604243278503,0.6,0.12,512,2026
1819.0,1.1731094121932983,-0.006589649710804224,-0.3759477734565735,0.6,0.12,512,2026
1820.0,1.185055136680603,0.011945797130465508,-0.37910711765289307,0.6,0.12,512,2026
1821.0,1.1987948417663574,0.013739699497818947,-0.3855270445346832,0.6,0.12,512,2026
1822.0,1.2037007808685303,0.004905850626528263,-0.3876292109489441,0.6,0.12,512,2026
1823.0,1.2145742177963257,0.010873490944504738,-0.3837454319000244,0.6,0.12,512,2026
1824.0,1.2088513374328613,-0.005722879432141781,-0.38872119784355164,0.6,0.12,512,2026
1825.0,1.2118459939956665,0.002994648413732648,-0.3856867253780365,0.6,0.12,512,2026
1826.0,1.2111198902130127,-0.0007261160644702613,-0.38049519062042236,0.6,0.12,512,2026
1827.0,1.2107795476913452,-0.0003403395530767739,-0.3829163610935211,0.6,0.12,512,2026
1828.0,1.198677659034729,-0.012101922184228897,-0.3856498897075653,0.6,0.12,512,2026
1829.0,1.184658169746399,-0.014019480906426907,-0.3788665533065796,0.6,0.12,512,2026
1830.0,1.1718664169311523,-0.01279170997440815,-0.38162076473236084,0.6,0.12,512,2026
1831.0,1.1628178358078003,-0.009048613719642162,-0.3762221038341522,0.6,0.12,512,2026
1832.0,1.1653451919555664,0.002527345437556505,-0.3820821940898895,0.6,0.12,512,2026
1833.0,1.1802189350128174,0.014873722568154335,-0.3730928301811218,0.6,0.12,512,2026
1834.0,1.1683934926986694,-0.011825400404632092,-0.37636226415634155,0.6,0.12,512,2026
1835.0,1.1649359464645386,-0.0034575797617435455,-0.3722207248210907,0.6,0.12,512,2026
1836.0,1.161536455154419,-0.0033994324039667845,-0.37503713369369507,0.6,0.12,512,2026
1837.0,1.1767520904541016,0.015215610153973103,-0.37910157442092896,0.6,0.12,512,2026
1838.0,1.1590343713760376,-0.01771772839128971,-0.3755185902118683,0.6,0.12,512,2026
1839.0,1.1571170091629028,-0.001917367335408926,-0.3713809549808502,0.6,0.12,512,2026
1840.0,1.1614789962768555,0.004361969884485006,-0.37386554479599,0.6,0.12,512,2026
1841.0,1.1678862571716309,0.006407260894775391,-0.37490034103393555,0.6,0.12,512,2026
1842.0,1.1811895370483398,0.013303291983902454,-0.37604257464408875,0.6,0.12,512,2026
1843.0,1.1721584796905518,-0.009031091816723347,-0.37613818049430847,0.6,0.12,512,2026
1844.0,1.182464599609375,0.010306229814887047,-0.3796614706516266,0.6,0.12,512,2026
1845.0,1.1948416233062744,0.012377012521028519,-0.38095623254776,0.6,0.12,512,2026
1846.0,1.2064920663833618,0.011650425381958485,-0.38200926780700684,0.6,0.12,512,2026
1847.0,1.215606927871704,0.009114822372794151,-0.3904353678226471,0.6,0.12,512,2026
1848.0,1.2171372175216675,0.001530343433842063,-0.38618773221969604,0.6,0.12,512,2026
1849.0,1.2190693616867065,0.001932064420543611,-0.38560912013053894,0.6,0.12,512,2026
1850.0,1.217618465423584,-0.0014509091852232814,-0.3798006474971771,0.6,0.12,512,2026
1851.0,1.2127643823623657,-0.004854046739637852,-0.37906816601753235,0.6,0.12,512,2026
1852.0,1.2037806510925293,-0.008983706124126911,-0.3767019808292389,0.6,0.12,512,2026
1853.0,1.211861491203308,0.008080857805907726,-0.37087565660476685,0.6,0.12,512,2026
1854.0,1.1841109991073608,-0.027750566601753235,-0.3734835386276245,0.6,0.12,512,2026
1855.0,1.180405616760254,-0.003705290611833334,-0.376547634601593,0.6,0.12,512,2026
1856.0,1.18646240234375,0.006056725513190031,-0.37222176790237427,0.6,0.12,512,2026
1857.0,1.197508692741394,0.011046253144741058,-0.37190425395965576,0.6,0.12,512,2026
1858.0,1.1973892450332642,-0.00011934372741961852,-0.38195282220840454,0.6,0.12,512,2026
1859.0,1.1962612867355347,-0.0011280514299869537,-0.38792404532432556,0.6,0.12,512,2026
1860.0,1.191716194152832,-0.004545031581073999,-0.38980191946029663,0.6,0.12,512,2026
1861.0,1.1993564367294312,0.007640170864760876,-0.38994449377059937,0.6,0.12,512,2026
1862.0,1.196524977684021,-0.002831442514434457,-0.38573136925697327,0.6,0.12,512,2026
1863.0,1.1995617151260376,0.003036752576008439,-0.388994961977005,0.6,0.12,512,2026
1864.0,1.1941112279891968,-0.005450444296002388,-0.3810504376888275,0.6,0.12,512,2026
1865.0,1.1933671236038208,-0.0007440971094183624,-0.3848709762096405,0.6,0.12,512,2026
1866.0,1.1827263832092285,-0.010640803724527359,-0.3775854706764221,0.6,0.12,512,2026
1867.0,1.1861891746520996,0.003462882013991475,-0.38763219118118286,0.6,0.12,512,2026
1868.0,1.1893707513809204,0.0031815015245229006,-0.38866478204727173,0.6,0.12,512,2026
1869.0,1.1959917545318604,0.006621073465794325,-0.3945659101009369,0.6,0.12,512,2026
1870.0,1.1977214813232422,0.0017296858131885529,-0.38753050565719604,0.6,0.12,512,2026
1871.0,1.1938307285308838,-0.0038907737471163273,-0.38667231798171997,0.6,0.12,512,2026
1872.0,1.2047810554504395,0.010950326919555664,-0.39238792657852173,0.6,0.12,512,2026
1873.0,1.212759256362915,0.00797820370644331,-0.3943881690502167,0.6,0.12,512,2026
1874.0,1.2318930625915527,0.019133806228637695,-0.40130913257598877,0.6,0.12,512,2026
1875.0,1.218531608581543,-0.013361480087041855,-0.3903416097164154,0.6,0.12,512,2026
1876.0,1.214174747467041,-0.0043568736873567104,-0.3845996558666229,0.6,0.12,512,2026
1877.0,1.2111854553222656,-0.002989244880154729,-0.3776599168777466,0.6,0.12,512,2026
1878.0,1.2114841938018799,0.0002987472398672253,-0.39326342940330505,0.6,0.12,512,2026
1879.0,1.1918067932128906,-0.019677428528666496,-0.39137688279151917,0.6,0.12,512,2026
1880.0,1.1878361701965332,-0.0039706239476799965,-0.3913460373878479,0.6,0.12,512,2026
1881.0,1.1955366134643555,0.007700491696596146,-0.3968643248081207,0.6,0.12,512,2026
1882.0,1.170056700706482,-0.025479884818196297,-0.38951781392097473,0.6,0.12,512,2026
1883.0,1.1683034896850586,-0.0017532947240397334,-0.39206811785697937,0.6,0.12,512,2026
1884.0,1.1698386669158936,0.0015352017944678664,-0.38201218843460083,0.6,0.12,512,2026
1885.0,1.1781787872314453,0.008340096101164818,-0.386898398399353,0.6,0.12,512,2026
1886.0,1.178282618522644,0.00010386183566879481,-0.38317999243736267,0.6,0.12,512,2026
1887.0,1.17989182472229,0.0016092282021418214,-0.38325920701026917,0.6,0.12,512,2026
1888.0,1.1822235584259033,0.002331699011847377,-0.369214802980423,0.6,0.12,512,2026
1889.0,1.1735811233520508,-0.00864245742559433,-0.3737540543079376,0.6,0.12,512,2026
1890.0,1.1864542961120605,0.012873157858848572,-0.37133491039276123,0.6,0.12,512,2026
1891.0,1.2125508785247803,0.026096682995557785,-0.37385430932044983,0.6,0.12,512,2026
1892.0,1.208676815032959,-0.0038740818854421377,-0.3828340470790863,0.6,0.12,512,2026
1893.0,1.2138919830322266,0.005215092096477747,-0.3870151937007904,0.6,0.12,512,2026
1894.0,1.2248750925064087,0.010983174666762352,-0.3941918611526489,0.6,0.12,512,2026
1895.0,1.250742793083191,0.025867663323879242,-0.3936758041381836,0.6,0.12,512,2026
1896.0,1.270291805267334,0.01954898051917553,-0.40044012665748596,0.6,0.12,512,2026
1897.0,1.2719029188156128,0.0016111170407384634,-0.40298283100128174,0.6,0.12,512,2026
1898.0,1.2722376585006714,0.0003348269674461335,-0.4033847749233246,0.6,0.12,512,2026
1899.0,1.2695808410644531,-0.002656918717548251,-0.39944273233413696,0.6,0.12,512,2026
1900.0,1.2967307567596436,0.027150031179189682,-0.3861153721809387,0.6,0.12,512,2026
1901.0,1.3218928575515747,0.025162052363157272,-0.4015636742115021,0.6,0.12,512,2026
1902.0,1.3047561645507812,-0.017136743292212486,-0.40380364656448364,0.6,0.12,512,2026
1903.0,1.3082282543182373,0.0034721572883427143,-0.40381041169166565,0.6,0.12,512,2026
1904.0,1.3154184818267822,0.007190193515270948,-0.3884935975074768,0.6,0.12,512,2026
1905.0,1.3375499248504639,0.022131390869617462,-0.3895517885684967,0.6,0.12,512,2026
1906.0,1.330790400505066,-0.0067594703286886215,-0.39192095398902893,0.6,0.12,512,2026
1907.0,1.32541823387146,-0.005372173152863979,-0.3922286927700043,0.6,0.12,512,2026
1908.0,1.3221502304077148,-0.0032679629512131214,-0.3979599177837372,0.6,0.12,512,2026
1909.0,1.3331196308135986,0.01096942089498043,-0.39715272188186646,0.6,0.12,512,2026
1910.0,1.3396061658859253,0.006486427970230579,-0.39291372895240784,0.6,0.12,512,2026
1911.0,1.3437116146087646,0.004105477128177881,-0.39508575201034546,0.6,0.12,512,2026
1912.0,1.361956238746643,0.018244633451104164,-0.3941303491592407,0.6,0.12,512,2026
1913.0,1.3567181825637817,-0.005237980280071497,-0.39486733078956604,0.6,0.12,512,2026
1914.0,1.3380695581436157,-0.018648726865649223,-0.3883049190044403,0.6,0.12,512,2026
1915.0,1.342531442642212,0.004461969714611769,-0.38865259289741516,0.6,0.12,512,2026
1916.0,1.336371898651123,-0.006159637123346329,-0.3909292221069336,0.6,0.12,512,2026
1917.0,1.344329595565796,0.007957711815834045,-0.39968690276145935,0.6,0.12,512,2026
1918.0,1.343788743019104,-0.0005407970165833831,-0.4005332589149475,0.6,0.12,512,2026
1919.0,1.3444870710372925,0.0006983690545894206,-0.405661016702652,0.6,0.12,512,2026
1920.0,1.348240852355957,0.0037537578027695417,-0.40195125341415405,0.6,0.12,512,2026
1921.0,1.3444465398788452,-0.0037943327333778143,-0.4059777855873108,0.6,0.12,512,2026
1922.0,1.3400799036026,-0.00436659948900342,-0.4046633839607239,0.6,0.12,512,2026
1923.0,1.336632490158081,-0.003447454422712326,-0.4032764732837677,0.6,0.12,512,2026
1924.0,1.3397003412246704,0.0030678489711135626,-0.404380738735199,0.6,0.12,512,2026
1925.0,1.3382627964019775,-0.0014375157188624144,-0.4062027335166931,0.6,0.12,512,2026
1926.0,1.3169392347335815,-0.021323546767234802,-0.38960668444633484,0.6,0.12,512,2026
1927.0,1.3106199502944946,-0.006319304462522268,-0.39617154002189636,0.6,0.12,512,2026
1928.0,1.3173449039459229,0.006724863313138485,-0.3921113908290863,0.6,0.12,512,2026
1929.0,1.3192662000656128,0.0019213006598874927,-0.388801246881485,0.6,0.12,512,2026
1930.0,1.3281959295272827,0.008929740637540817,-0.39699211716651917,0.6,0.12,512,2026
1931.0,1.3281747102737427,-2.1205205484875478e-05,-0.4010024964809418,0.6,0.12,512,2026
1932.0,1.3085260391235352,-0.019648605957627296,-0.4118751287460327,0.6,0.12,512,2026
1933.0,1.309349536895752,0.0008234900305978954,-0.3975960612297058,0.6,0.12,512,2026
1934.0,1.3003994226455688,-0.008950142189860344,-0.3873079717159271,0.6,0.12,512,2026
1935.0,1.292515754699707,-0.007883617654442787,-0.3899344801902771,0.6,0.12,512,2026
1936.0,1.310526728630066,0.018010945990681648,-0.38783302903175354,0.6,0.12,512,2026
1937.0,1.308211326599121,-0.0023153959773480892,-0.3893657624721527,0.6,0.12,512,2026
1938.0,1.3195099830627441,0.011298582889139652,-0.39196014404296875,0.6,0.12,512,2026
1939.0,1.313414216041565,-0.006095709279179573,-0.39177557826042175,0.6,0.12,512,2026
1940.0,1.2932440042495728,-0.020170273259282112,-0.3954421579837799,0.6,0.12,512,2026
1941.0,1.2932854890823364,4.153057307121344e-05,-0.39518827199935913,0.6,0.12,512,2026
1942.0,1.2963013648986816,0.0030158439185470343,-0.39896082878112793,0.6,0.12,512,2026
1943.0,1.2854853868484497,-0.010815892368555069,-0.38650572299957275,0.6,0.12,512,2026
1944.0,1.2861989736557007,0.0007135333144105971,-0.3906736969947815,0.6,0.12,512,2026
1945.0,1.2942724227905273,0.008073495700955391,-0.3847515285015106,0.6,0.12,512,2026
1946.0,1.3013522624969482,0.007079788483679295,-0.38027501106262207,0.6,0.12,512,2026
1947.0,1.3136957883834839,0.012343543581664562,-0.37737175822257996,0.6,0.12,512,2026
1948.0,1.3114831447601318,-0.0022126517724245787,-0.3841925859451294,0.6,0.12,512,2026
1949.0,1.3311097621917725,0.019626585766673088,-0.38583287596702576,0.6,0.12,512,2026
1950.0,1.3369072675704956,0.005797510035336018,-0.3803522288799286,0.6,0.12,512,2026
1951.0,1.343644142150879,0.006736850831657648,-0.37832412123680115,0.6,0.12,512,2026
1952.0,1.3617154359817505,0.018071383237838745,-0.3780275285243988,0.6,0.12,512,2026
1953.0,1.3579671382904053,-0.0037483733613044024,-0.3840719759464264,0.6,0.12,512,2026
1954.0,1.3432319164276123,-0.014735149219632149,-0.39553117752075195,0.6,0.12,512,2026
1955.0,1.3258564472198486,-0.01737554371356964,-0.38826924562454224,0.6,0.12,512,2026
1956.0,1.3216326236724854,-0.0042238240130245686,-0.39618223905563354,0.6,0.12,512,2026
1957.0,1.3226362466812134,0.001003667595796287,-0.3962690532207489,0.6,0.12,512,2026
1958.0,1.337536334991455,0.014900099486112595,-0.3844659626483917,0.6,0.12,512,2026
1959.0,1.3404054641723633,0.0028691354673355818,-0.3808077573776245,0.6,0.12,512,2026
1960.0,1.3452702760696411,0.0048647550866007805,-0.386082261800766,0.6,0.12,512,2026
1961.0,1.347121000289917,0.0018507370259612799,-0.3727544844150543,0.6,0.12,512,2026
1962.0,1.357546329498291,0.010425317101180553,-0.3768734633922577,0.6,0.12,512,2026
1963.0,1.3638101816177368,0.006263944320380688,-0.3767632842063904,0.6,0.12,512,2026
1964.0,1.3857990503311157,0.021988779306411743,-0.3751988410949707,0.6,0.12,512,2026
1965.0,1.3750971555709839,-0.010701854713261127,-0.3768605589866638,0.6,0.12,512,2026
1966.0,1.369720697402954,-0.005376467946916819,-0.37591949105262756,0.6,0.12,512,2026
1967.0,1.3810553550720215,0.011334710754454136,-0.37528473138809204,0.6,0.12,512,2026
1968.0,1.382439374923706,0.00138391915243119,-0.3792593479156494,0.6,0.12,512,2026
1969.0,1.377710223197937,-0.004729118198156357,-0.37558478116989136,0.6,0.12,512,2026
1970.0,1.3905311822891235,0.012821005657315254,-0.3753836154937744,0.6,0.12,512,2026
1971.0,1.3863203525543213,-0.0042108469642698765,-0.38779014348983765,0.6,0.12,512,2026
1972.0,1.3852412700653076,-0.0010790623491629958,-0.38173380494117737,0.6,0.12,512,2026
1973.0,1.3937902450561523,0.008548915386199951,-0.37966617941856384,0.6,0.12,512,2026
1974.0,1.374917984008789,-0.018872184678912163,-0.3843802511692047,0.6,0.12,512,2026
1975.0,1.3701155185699463,-0.004802481736987829,-0.3871689438819885,0.6,0.12,512,2026
1976.0,1.393797516822815,0.02368190698325634,-0.37203502655029297,0.6,0.12,512,2026
1977.0,1.3891754150390625,-0.0046220812946558,-0.37664639949798584,0.6,0.12,512,2026
1978.0,1.387430191040039,-0.0017451861640438437,-0.3741544783115387,0.6,0.12,512,2026
1979.0,1.394842505455017,0.007412273902446032,-0.37558406591415405,0.6,0.12,512,2026
1980.0,1.3921575546264648,-0.0026849277783185244,-0.37697741389274597,0.6,0.12,512,2026
1981.0,1.383050560951233,-0.009106985293328762,-0.38266468048095703,0.6,0.12,512,2026
1982.0,1.3841947317123413,0.001144232228398323,-0.3866838216781616,0.6,0.12,512,2026
1983.0,1.3826478719711304,-0.0015469148056581616,-0.3826655447483063,0.6,0.12,512,2026
1984.0,1.3936948776245117,0.011046971194446087,-0.38726815581321716,0.6,0.12,512,2026
1985.0,1.405571699142456,0.011876845732331276,-0.3882409930229187,0.6,0.12,512,2026
1986.0,1.4220211505889893,0.016449496150016785,-0.39502230286598206,0.6,0.12,512,2026
1987.0,1.4204939603805542,-0.0015272764721885324,-0.398490309715271,0.6,0.12,512,2026
1988.0,1.412379503250122,-0.008114413358271122,-0.39247792959213257,0.6,0.12,512,2026
1989.0,1.4127832651138306,0.0004037845355924219,-0.38210219144821167,0.6,0.12,512,2026
1990.0,1.4219321012496948,0.009148855693638325,-0.3854214549064636,0.6,0.12,512,2026
1991.0,1.43716299533844,0.015230812132358551,-0.39013636112213135,0.6,0.12,512,2026
1992.0,1.4564281702041626,0.019265277311205864,-0.38260534405708313,0.6,0.12,512,2026
1993.0,1.4692034721374512,0.012775273062288761,-0.37628889083862305,0.6,0.12,512,2026
1994.0,1.456187129020691,-0.013016396202147007,-0.37853166460990906,0.6,0.12,512,2026
1995.0,1.4669605493545532,0.010773439891636372,-0.37663620710372925,0.6,0.12,512,2026
1996.0,1.46229887008667,-0.004661664832383394,-0.382628858089447,0.6,0.12,512,2026
1997.0,1.4807406663894653,0.018441839143633842,-0.37615659832954407,0.6,0.12,512,2026
1998.0,1.4945100545883179,0.013769315555691719,-0.369880348443985,0.6,0.12,512,2026
1999.0,1.4902909994125366,-0.0042190467938780785,-0.3751230835914612,0.6,0.12,512,2026
2000.0,1.4920687675476074,0.0017778342589735985,-0.385402649641037,0.6,0.12,512,2026
2001.0,1.4774038791656494,-0.014664926566183567,-0.3809947371482849,0.6,0.12,512,2026
2002.0,1.4864251613616943,0.009021319448947906,-0.3893963098526001,0.6,0.12,512,2026
2003.0,1.4959235191345215,0.009498266503214836,-0.3924039602279663,0.6,0.12,512,2026
2004.0,1.5030195713043213,0.007096047513186932,-0.39804670214653015,0.6,0.12,512,2026
2005.0,1.491115689277649,-0.011903793551027775,-0.3962298631668091,0.6,0.12,512,2026
2006.0,1.4866411685943604,-0.004474586341530085,-0.39167073369026184,0.6,0.12,512,2026
2007.0,1.4949215650558472,0.008280446752905846,-0.38782551884651184,0.6,0.12,512,2026
2008.0,1.489635944366455,-0.0052856155671179295,-0.3895267844200134,0.6,0.12,512,2026
2009.0,1.4798399209976196,-0.009796008467674255,-0.39035430550575256,0.6,0.12,512,2026
2010.0,1.4959086179733276,0.016068685799837112,-0.4031507670879364,0.6,0.12,512,2026
2011.0,1.492159366607666,-0.0037492921110242605,-0.3929254114627838,0.6,0.12,512,2026
2012.0,1.4873323440551758,-0.004826973658055067,-0.3905439078807831,0.6,0.12,512,2026
2013.0,1.489689826965332,0.0023574165534228086,-0.3879198431968689,0.6,0.12,512,2026
2014.0,1.490949273109436,0.001259421929717064,-0.3977026641368866,0.6,0.12,512,2026
2015.0,1.509652018547058,0.018702732399106026,-0.3893808126449585,0.6,0.12,512,2026
2016.0,1.5264240503311157,0.016772087663412094,-0.3817986845970154,0.6,0.12,512,2026
2017.0,1.5331870317459106,0.006762990728020668,-0.38318777084350586,0.6,0.12,512,2026
2018.0,1.5477135181427002,0.01452643983066082,-0.3811841905117035,0.6,0.12,512,2026
2019.0,1.5629113912582397,0.015197857283055782,-0.39772331714630127,0.6,0.12,512,2026
2020.0,1.5725358724594116,0.009624486789107323,-0.39375898241996765,0.6,0.12,512,2026
2021.0,1.5644913911819458,-0.008044435642659664,-0.3868555724620819,0.6,0.12,512,2026
2022.0,1.553964376449585,-0.010527005419135094,-0.3921841084957123,0.6,0.12,512,2026
2023.0,1.5510057210922241,-0.0029586548916995525,-0.39949122071266174,0.6,0.12,512,2026
2024.0,1.5377295017242432,-0.013276288285851479,-0.3999984860420227,0.6,0.12,512,2026
2025.0,1.5257455110549927,-0.011983933858573437,-0.3967931568622589,0.6,0.12,512,2026
2026.0,1.5362955331802368,0.010550028644502163,-0.39447450637817383,0.6,0.12,512,2026
2027.0,1.53704035282135,0.0007447812240570784,-0.39749953150749207,0.6,0.12,512,2026
2028.0,1.536525845527649,-0.0005145228933542967,-0.40264755487442017,0.6,0.12,512,2026
2029.0,1.5150959491729736,-0.02142980508506298,-0.40466049313545227,0.6,0.12,512,2026
2030.0,1.4985460042953491,-0.01654996909201145,-0.3946990966796875,0.6,0.12,512,2026
2031.0,1.4924793243408203,-0.006066656671464443,-0.39152923226356506,0.6,0.12,512,2026
2032.0,1.5133000612258911,0.02082071080803871,-0.38451656699180603,0.6,0.12,512,2026
2033.0,1.511871576309204,-0.0014284520875662565,-0.3883213996887207,0.6,0.12,512,2026
2034.0,1.5338704586029053,0.021998804062604904,-0.39047950506210327,0.6,0.12,512,2026
2035.0,1.5327258110046387,-0.0011446191929280758,-0.38739272952079773,0.6,0.12,512,2026
2036.0,1.5247702598571777,-0.007955493405461311,-0.3838912844657898,0.6,0.12,512,2026
2037.0,1.5422784090042114,0.017508093267679214,-0.3855128288269043,0.6,0.12,512,2026
2038.0,1.5585929155349731,0.01631454937160015,-0.3880487084388733,0.6,0.12,512,2026
2039.0,1.5695406198501587,0.010947621427476406,-0.3873695731163025,0.6,0.12,512,2026
2040.0,1.5648685693740845,-0.004672003444284201,-0.3803982734680176,0.6,0.12,512,2026
2041.0,1.572266936302185,0.007398306392133236,-0.3795655369758606,0.6,0.12,512,2026
2042.0,1.5619559288024902,-0.010310916230082512,-0.3901219666004181,0.6,0.12,512,2026
2043.0,1.581783652305603,0.019827673211693764,-0.3921116292476654,0.6,0.12,512,2026
2044.0,1.585242748260498,0.0034590617287904024,-0.395028680562973,0.6,0.12,512,2026
2045.0,1.5871113538742065,0.0018685911782085896,-0.39237868785858154,0.6,0.12,512,2026
2046.0,1.589414119720459,0.002302866894751787,-0.3938915729522705,0.6,0.12,512,2026
2047.0,1.5800232887268066,-0.00939086638391018,-0.3931380808353424,0.6,0.12,512,2026
