factor,window_id,time_index,metric,original_value,shuffled_value,gap
F-F_Momentum_Factor_daily:Mom,54,1978-09-01,logvol_cov_slope,0.0130195924046862,-0.0152593827445324,0.0282789751492186
F-F_Momentum_Factor_daily:Mom,55,1979-08-31,lambda2,0.0459305455967628,0.0508814303580304,-0.0049508847612676
F-F_Momentum_Factor_daily:Mom,55,1979-08-31,p_MRW,0.7430663885136957,0.7587438839067415,-0.0156774953930458
F-F_Momentum_Factor_daily:Mom,55,1979-08-31,f_alpha_width,0.0918610911935259,0.1017628607160611,-0.0099017695225351
F-F_Momentum_Factor_daily:Mom,55,1979-08-31,logvol_cov_slope,0.0032795353447197,0.0188509791600988,-0.0155714438153791
F-F_Momentum_Factor_daily:Mom,56,1980-08-29,lambda2,0.043027398176114,0.0242158941158405,0.0188115040602735
F-F_Momentum_Factor_daily:Mom,56,1980-08-29,p_MRW,0.7692183381565836,0.7233242883296869,0.0458940498268967
F-F_Momentum_Factor_daily:Mom,56,1980-08-29,f_alpha_width,0.0860547963522285,0.0484317882316814,0.037623008120547
F-F_Momentum_Factor_daily:Mom,56,1980-08-29,logvol_cov_slope,0.0556726872889016,-0.0378369455036756,0.0935096327925773
F-F_Momentum_Factor_daily:Mom,57,1981-08-31,lambda2,0.076974403929535,0.0355955083766204,0.0413788955529145
F-F_Momentum_Factor_daily:Mom,57,1981-08-31,p_MRW,0.8151776459964715,0.7435965139990104,0.071581131997461
F-F_Momentum_Factor_daily:Mom,57,1981-08-31,f_alpha_width,0.1539488078590704,0.0711910167532411,0.0827577911058292
F-F_Momentum_Factor_daily:Mom,57,1981-08-31,logvol_cov_slope,0.0968429715937224,0.0139373624081239,0.0829056091855985
F-F_Momentum_Factor_daily:Mom,58,1982-08-30,lambda2,0.0317522498876849,0.0005051237024581,0.0312471261852268
F-F_Momentum_Factor_daily:Mom,58,1982-08-30,p_MRW,0.7515060711022801,0.7025092958281826,0.0489967752740975
F-F_Momentum_Factor_daily:Mom,58,1982-08-30,f_alpha_width,0.0635044997753699,0.001010247404916,0.0624942523704539
F-F_Momentum_Factor_daily:Mom,58,1982-08-30,logvol_cov_slope,0.0267563069328786,0.0010102474049162,0.0257460595279624
F-F_Momentum_Factor_daily:Mom,59,1983-08-26,lambda2,0.0318023904949099,0.0078245403775704,0.0239778501173395
F-F_Momentum_Factor_daily:Mom,59,1983-08-26,p_MRW,0.7463494511160147,0.7159125574817576,0.030436893634257
F-F_Momentum_Factor_daily:Mom,59,1983-08-26,f_alpha_width,0.0636047809898195,0.0156490807551406,0.0479557002346789
F-F_Momentum_Factor_daily:Mom,59,1983-08-26,logvol_cov_slope,0.0200430667028974,0.0156490807551408,0.0043939859477565
F-F_Momentum_Factor_daily:Mom,60,1984-08-24,lambda2,0.0507468201305309,0.0468709851121973,0.0038758350183335
F-F_Momentum_Factor_daily:Mom,60,1984-08-24,p_MRW,0.7548486626093092,0.7481084082579806,0.0067402543513285
F-F_Momentum_Factor_daily:Mom,60,1984-08-24,f_alpha_width,0.1014936402610617,0.0937419702243944,0.0077516700366673
F-F_Momentum_Factor_daily:Mom,60,1984-08-24,logvol_cov_slope,0.014049208808102,0.0100730013805,0.0039762074276019
F-F_Momentum_Factor_daily:Mom,61,1985-08-23,lambda2,0.0619578194503805,0.0371350298820343,0.0248227895683462
F-F_Momentum_Factor_daily:Mom,61,1985-08-23,p_MRW,0.7645111489357445,0.7350178372007059,0.0294933117350385
F-F_Momentum_Factor_daily:Mom,61,1985-08-23,f_alpha_width,0.123915638900761,0.0742700597640684,0.0496455791366926
F-F_Momentum_Factor_daily:Mom,61,1985-08-23,logvol_cov_slope,0.0159970424576616,0.0012364392476318,0.0147606032100298
F-F_Momentum_Factor_daily:Mom,62,1986-08-25,lambda2,0.0516754941003118,0.0255112142373129,0.0261642798629988
F-F_Momentum_Factor_daily:Mom,62,1986-08-25,p_MRW,0.7732625733804956,0.7304239850025558,0.0428385883779398
F-F_Momentum_Factor_daily:Mom,62,1986-08-25,f_alpha_width,0.1033509882006229,0.0510224284746262,0.0523285597259967
F-F_Momentum_Factor_daily:Mom,62,1986-08-25,logvol_cov_slope,0.0376603126451819,0.0071600184279089,0.030500294217273
F-F_Momentum_Factor_daily:Mom,63,1987-08-24,lambda2,0.0397942859244944,0.0104923244583254,0.029301961466169
F-F_Momentum_Factor_daily:Mom,63,1987-08-24,p_MRW,0.7668045602287525,0.7181860548755649,0.0486185053531876
F-F_Momentum_Factor_daily:Mom,63,1987-08-24,f_alpha_width,0.0795885718489886,0.0209846489166511,0.0586039229323374
F-F_Momentum_Factor_daily:Mom,63,1987-08-24,logvol_cov_slope,0.0438439342115029,0.0050963032706121,0.0387476309408907
F-F_Momentum_Factor_daily:Mom,64,1988-08-22,lambda2,0.1061891486186386,0.0697226852674248,0.0364664633512137
F-F_Momentum_Factor_daily:Mom,64,1988-08-22,p_MRW,0.8298079659162622,0.7759392398830592,0.0538687260332029
F-F_Momentum_Factor_daily:Mom,64,1988-08-22,f_alpha_width,0.2123782972372773,0.1394453705348499,0.0729329267024273
F-F_Momentum_Factor_daily:Mom,64,1988-08-22,logvol_cov_slope,0.0737304215234154,0.0248554193236323,0.0488750021997831
F-F_Momentum_Factor_daily:Mom,65,1989-08-21,lambda2,0.1169928016051345,0.0949924255334807,0.0220003760716537
F-F_Momentum_Factor_daily:Mom,65,1989-08-21,p_MRW,0.8014930192168204,0.7804556098011887,0.0210374094156317
F-F_Momentum_Factor_daily:Mom,65,1989-08-21,f_alpha_width,0.2339856032102688,0.1899848510669615,0.0440007521433072
F-F_Momentum_Factor_daily:Mom,65,1989-08-21,logvol_cov_slope,0.021933261690919,0.0093857161621225,0.0125475455287964
F-F_Momentum_Factor_daily:Mom,66,1990-08-20,lambda2,0.0254793141104889,0.0573344295207041,-0.0318551154102152
F-F_Momentum_Factor_daily:Mom,66,1990-08-20,p_MRW,0.7252696252330026,0.7608873704126262,-0.0356177451796235
F-F_Momentum_Factor_daily:Mom,66,1990-08-20,f_alpha_width,0.0509586282209775,0.1146688590414092,-0.0637102308204317
F-F_Momentum_Factor_daily:Mom,66,1990-08-20,logvol_cov_slope,-0.0065752715672183,0.0179597032880994,-0.0245349748553177
F-F_Momentum_Factor_daily:Mom,67,1991-08-19,lambda2,0.0295229189540838,0.0229496912929142,0.0065732276611696
F-F_Momentum_Factor_daily:Mom,67,1991-08-19,p_MRW,0.7337962845568885,0.723709562033657,0.0100867225232315
F-F_Momentum_Factor_daily:Mom,67,1991-08-19,f_alpha_width,0.0590458379081683,0.0458993825858283,0.0131464553223399
F-F_Momentum_Factor_daily:Mom,67,1991-08-19,logvol_cov_slope,0.006425910868854,-0.0075269110626027,0.0139528219314567
F-F_Momentum_Factor_daily:Mom,68,1992-08-17,lambda2,0.0325705733481998,0.0096074617783512,0.0229631115698486
F-F_Momentum_Factor_daily:Mom,68,1992-08-17,p_MRW,0.7513728083780302,0.7196512224302868,0.0317215859477434
F-F_Momentum_Factor_daily:Mom,68,1992-08-17,f_alpha_width,0.0651411466963994,0.0192149235567021,0.0459262231396973
F-F_Momentum_Factor_daily:Mom,68,1992-08-17,logvol_cov_slope,0.0255837212316536,0.0085482125960098,0.0170355086356437
F-F_Momentum_Factor_daily:Mom,69,1993-08-16,lambda2,0.0339522171031268,0.0268552710259798,0.007096946077147
F-F_Momentum_Factor_daily:Mom,69,1993-08-16,p_MRW,0.753783237428369,0.726161004547993,0.0276222328803759
F-F_Momentum_Factor_daily:Mom,69,1993-08-16,f_alpha_width,0.0679044342062534,0.0537105420519601,0.0141938921542933
F-F_Momentum_Factor_daily:Mom,69,1993-08-16,logvol_cov_slope,0.0272381973708275,-0.0362403006287418,0.0634784979995694
F-F_Momentum_Factor_daily:Mom,70,1994-08-15,lambda2,0.0338136066257286,0.004564972672309,0.0292486339534196
F-F_Momentum_Factor_daily:Mom,70,1994-08-15,p_MRW,0.7434359357181131,0.7093422759476681,0.0340936597704449
F-F_Momentum_Factor_daily:Mom,70,1994-08-15,f_alpha_width,0.0676272132514567,0.0091299453446177,0.0584972679068389
F-F_Momentum_Factor_daily:Mom,70,1994-08-15,logvol_cov_slope,0.0150641183923545,-0.010995869088592,0.0260599874809466
F-F_Momentum_Factor_daily:Mom,71,1995-08-14,lambda2,0.0310879554755789,0.0469018786394448,-0.0158139231638659
F-F_Momentum_Factor_daily:Mom,71,1995-08-14,p_MRW,0.7294212325011943,0.7410865824791605,-0.0116653499779662
F-F_Momentum_Factor_daily:Mom,71,1995-08-14,f_alpha_width,0.0621759109511579,0.0938037572788899,-0.0316278463277319
F-F_Momentum_Factor_daily:Mom,71,1995-08-14,logvol_cov_slope,0.0013278335437909,-0.001245343580471,0.002573177124262
F-F_Momentum_Factor_daily:Mom,72,1996-08-12,lambda2,0.0332084044140755,0.0342513331759456,-0.00104292876187
F-F_Momentum_Factor_daily:Mom,72,1996-08-12,p_MRW,0.7352351760397723,0.7368210296933928,-0.0015858536536205
F-F_Momentum_Factor_daily:Mom,72,1996-08-12,f_alpha_width,0.0664168088281506,0.0685026663518914,-0.0020858575237407
F-F_Momentum_Factor_daily:Mom,72,1996-08-12,logvol_cov_slope,0.0063447604238896,0.006916504038253,-0.0005717436143634
F-F_Momentum_Factor_daily:Mom,73,1997-08-11,lambda2,0.0226668512577643,0.0233256839426846,-0.0006588326849203
F-F_Momentum_Factor_daily:Mom,73,1997-08-11,p_MRW,0.7397980375226209,0.7229532032413235,0.0168448342812973
F-F_Momentum_Factor_daily:Mom,73,1997-08-11,f_alpha_width,0.045333702515529,0.0466513678853696,-0.0013176653698405
F-F_Momentum_Factor_daily:Mom,73,1997-08-11,logvol_cov_slope,0.0199316272411401,-0.0192679265558254,0.0391995537969655
F-F_Momentum_Factor_daily:Mom,74,1998-08-11,lambda2,0.0220416157704838,0.0436921790974046,-0.0216505633269207
F-F_Momentum_Factor_daily:Mom,74,1998-08-11,p_MRW,0.695093287470759,0.7497243768446924,-0.0546310893739333
F-F_Momentum_Factor_daily:Mom,74,1998-08-11,f_alpha_width,0.0440832315409679,0.0873843581948096,-0.0433011266538416
F-F_Momentum_Factor_daily:Mom,74,1998-08-11,logvol_cov_slope,0.0440832315409677,0.0150253254516654,0.0290579060893023
F-F_Momentum_Factor_daily:Mom,75,1999-08-11,lambda2,0.0769399797288278,0.0499880212055746,0.0269519585232531
F-F_Momentum_Factor_daily:Mom,75,1999-08-11,p_MRW,0.8052717835871842,0.7798072250851005,0.0254645585020837
F-F_Momentum_Factor_daily:Mom,75,1999-08-11,f_alpha_width,0.1538799594576554,0.0999760424111491,0.0539039170465062
F-F_Momentum_Factor_daily:Mom,75,1999-08-11,logvol_cov_slope,0.0610377052441913,0.0475918083051201,0.0134458969390711
F-F_Momentum_Factor_daily:Mom,76,2000-08-09,lambda2,0.0777770291224286,0.0479881218490932,0.0297889072733353
F-F_Momentum_Factor_daily:Mom,76,2000-08-09,p_MRW,0.7994364051154901,0.7407967402013244,0.0586396649141657
F-F_Momentum_Factor_daily:Mom,76,2000-08-09,f_alpha_width,0.1555540582448574,0.0959762436981864,0.0595778145466709
F-F_Momentum_Factor_daily:Mom,76,2000-08-09,logvol_cov_slope,0.0517529092795725,-0.0010646169140316,0.0528175261936042
F-F_Momentum_Factor_daily:Mom,77,2001-08-09,lambda2,0.0506760141540852,0.033254288619049,0.0174217255350362
F-F_Momentum_Factor_daily:Mom,77,2001-08-09,p_MRW,0.7660227367066857,0.7330819580122757,0.03294077869441
F-F_Momentum_Factor_daily:Mom,77,2001-08-09,f_alpha_width,0.1013520283081707,0.0665085772380981,0.0348434510700725
F-F_Momentum_Factor_daily:Mom,77,2001-08-09,logvol_cov_slope,0.0284898699661312,0.0040428760012038,0.0244469939649273
F-F_Momentum_Factor_daily:Mom,78,2002-08-15,lambda2,0.0347326779999579,0.0025255225975125,0.0322071554024454
F-F_Momentum_Factor_daily:Mom,78,2002-08-15,p_MRW,0.7322961173004753,0.7056827112149829,0.0266134060854923
F-F_Momentum_Factor_daily:Mom,78,2002-08-15,f_alpha_width,0.0694653559999157,0.0050510451950254,0.0644143108048903
F-F_Momentum_Factor_daily:Mom,78,2002-08-15,logvol_cov_slope,-0.0023373823217815,0.005051045195025,-0.0073884275168066
F-F_Momentum_Factor_daily:Mom,79,2003-08-15,lambda2,0.0335605945023895,0.0386178267610756,-0.0050572322586861
F-F_Momentum_Factor_daily:Mom,79,2003-08-15,p_MRW,0.7497376353097525,0.75841779829881,-0.0086801629890574
F-F_Momentum_Factor_daily:Mom,79,2003-08-15,f_alpha_width,0.0671211890047787,0.0772356535221516,-0.0101144645173729
F-F_Momentum_Factor_daily:Mom,79,2003-08-15,logvol_cov_slope,0.0231212107469397,0.0295567881977166,-0.0064355774507768
F-F_Momentum_Factor_daily:Mom,80,2004-08-17,lambda2,0.0194278649375109,0.039841754971655,-0.020413890034144
F-F_Momentum_Factor_daily:Mom,80,2004-08-17,p_MRW,0.7295550587760993,0.7482712229540399,-0.0187161641779406
F-F_Momentum_Factor_daily:Mom,80,2004-08-17,f_alpha_width,0.0388557298750218,0.0796835099433097,-0.0408277800682879
F-F_Momentum_Factor_daily:Mom,80,2004-08-17,logvol_cov_slope,0.0388557298750219,0.0165962686501751,0.0222594612248468
F-F_Momentum_Factor_daily:Mom,81,2005-08-16,lambda2,0.0082601489876876,0.0190674260071921,-0.0108072770195044
F-F_Momentum_Factor_daily:Mom,81,2005-08-16,p_MRW,0.7122398673059432,0.7198692710237193,-0.007629403717776
F-F_Momentum_Factor_daily:Mom,81,2005-08-16,f_alpha_width,0.0165202979753755,0.0381348520143844,-0.0216145540390089
F-F_Momentum_Factor_daily:Mom,81,2005-08-16,logvol_cov_slope,-0.0038374242268402,-0.0102584738170416,0.0064210495902013
F-F_Momentum_Factor_daily:Mom,82,2006-08-16,lambda2,0.0190579113481833,0.0150179074821008,0.0040400038660825
F-F_Momentum_Factor_daily:Mom,82,2006-08-16,p_MRW,0.7204468216147012,0.7173462675832446,0.0031005540314565
F-F_Momentum_Factor_daily:Mom,82,2006-08-16,f_alpha_width,0.0381158226963668,0.0300358149642016,0.0080800077321652
F-F_Momentum_Factor_daily:Mom,82,2006-08-16,logvol_cov_slope,-0.0181001465128932,-0.001823188805047,-0.0162769577078461
F-F_Momentum_Factor_daily:Mom,83,2007-08-17,lambda2,0.0359439202162653,0.0229336280446247,0.0130102921716405
F-F_Momentum_Factor_daily:Mom,83,2007-08-17,p_MRW,0.7378285881818604,0.723168776144052,0.0146598120378084
F-F_Momentum_Factor_daily:Mom,83,2007-08-17,f_alpha_width,0.0718878404325304,0.0458672560892494,0.026020584343281
F-F_Momentum_Factor_daily:Mom,83,2007-08-17,logvol_cov_slope,0.0060237142831044,-0.0180760333691837,0.0240997476522882
F-F_Momentum_Factor_daily:Mom,84,2008-08-18,lambda2,0.0734760420135262,0.0289319963474725,0.0445440456660536
F-F_Momentum_Factor_daily:Mom,84,2008-08-18,p_MRW,0.79929262801254,0.7276401396717385,0.0716524883408015
F-F_Momentum_Factor_daily:Mom,84,2008-08-18,f_alpha_width,0.1469520840270523,0.0578639926949452,0.089088091332107
F-F_Momentum_Factor_daily:Mom,84,2008-08-18,logvol_cov_slope,0.0547308082995677,-0.040045477955331,0.0947762862548987
F-F_Momentum_Factor_daily:Mom,85,2009-08-18,lambda2,0.0266081182397769,0.0149659469857332,0.0116421712540436
F-F_Momentum_Factor_daily:Mom,85,2009-08-18,p_MRW,0.7398347944310205,0.7287846358294258,0.0110501586015947
F-F_Momentum_Factor_daily:Mom,85,2009-08-18,f_alpha_width,0.053216236479554,0.0299318939714666,0.0232843425080874
F-F_Momentum_Factor_daily:Mom,85,2009-08-18,logvol_cov_slope,0.0532162364795539,0.0136036286338779,0.039612607845676
F-F_Momentum_Factor_daily:Mom,86,2010-08-18,lambda2,0.0183260606348632,0.0309588458124001,-0.0126327851775368
F-F_Momentum_Factor_daily:Mom,86,2010-08-18,p_MRW,0.7252065766836403,0.7291143224036568,-0.0039077457200165
F-F_Momentum_Factor_daily:Mom,86,2010-08-18,f_alpha_width,0.0366521212697262,0.0619176916248004,-0.0252655703550741
F-F_Momentum_Factor_daily:Mom,86,2010-08-18,logvol_cov_slope,0.0366521212697265,-0.0167618106189515,0.053413931888678
F-F_Momentum_Factor_daily:Mom,87,2011-08-17,lambda2,0.0262188503688536,0.0230957328427747,0.0031231175260788
F-F_Momentum_Factor_daily:Mom,87,2011-08-17,p_MRW,0.744346964434924,0.7339286471047142,0.0104183173302098
F-F_Momentum_Factor_daily:Mom,87,2011-08-17,f_alpha_width,0.0524377007377075,0.0461914656855492,0.0062462350521583
F-F_Momentum_Factor_daily:Mom,87,2011-08-17,logvol_cov_slope,0.0256172549778141,0.0129511092259996,0.0126661457518145
F-F_Momentum_Factor_daily:Mom,88,2012-08-16,lambda2,0.0102862837391747,0.0201922871456195,-0.0099060034064447
F-F_Momentum_Factor_daily:Mom,88,2012-08-16,p_MRW,0.7222764046409528,0.7213705094876263,0.0009058951533265
F-F_Momentum_Factor_daily:Mom,88,2012-08-16,f_alpha_width,0.0205725674783494,0.0403845742912393,-0.0198120068128899
F-F_Momentum_Factor_daily:Mom,88,2012-08-16,logvol_cov_slope,0.0129876434354139,-0.0015982222275324,0.0145858656629463
F-F_Momentum_Factor_daily:Mom,89,2013-08-20,lambda2,0.0010452998087887,0.011419551131403,-0.0103742513226143
F-F_Momentum_Factor_daily:Mom,89,2013-08-20,p_MRW,0.7053456427454097,0.7143373878922132,-0.0089917451468035
F-F_Momentum_Factor_daily:Mom,89,2013-08-20,f_alpha_width,0.002090599617577,0.0228391022628062,-0.0207485026452292
F-F_Momentum_Factor_daily:Mom,89,2013-08-20,logvol_cov_slope,0.0020905996175774,-0.0294879910161022,0.0315785906336797
F-F_Momentum_Factor_daily:Mom,90,2014-08-20,lambda2,0.0285798928883833,0.0169967592345815,0.0115831336538017
F-F_Momentum_Factor_daily:Mom,90,2014-08-20,p_MRW,0.7473599524015857,0.7326406862778235,0.0147192661237621
F-F_Momentum_Factor_daily:Mom,90,2014-08-20,f_alpha_width,0.0571597857767665,0.0339935184691632,0.0231662673076033
F-F_Momentum_Factor_daily:Mom,90,2014-08-20,logvol_cov_slope,0.0243445388182026,0.0170361099934898,0.0073084288247128
F-F_Momentum_Factor_daily:Mom,91,2015-08-20,lambda2,0.024675326640819,0.0103325673419563,0.0143427592988626
F-F_Momentum_Factor_daily:Mom,91,2015-08-20,p_MRW,0.7263734198552845,0.7133380461606876,0.0130353736945968
F-F_Momentum_Factor_daily:Mom,91,2015-08-20,f_alpha_width,0.0493506532816383,0.0206651346839132,0.0286855185977251
F-F_Momentum_Factor_daily:Mom,91,2015-08-20,logvol_cov_slope,0.049350653281638,-0.0505891724948613,0.0999398257764993
F-F_Momentum_Factor_daily:Mom,92,2016-08-19,lambda2,0.0245841150566632,0.0095623711164725,0.0150217439401907
F-F_Momentum_Factor_daily:Mom,92,2016-08-19,p_MRW,0.7435446253021724,0.7131203990924657,0.0304242262097066
F-F_Momentum_Factor_daily:Mom,92,2016-08-19,f_alpha_width,0.0491682301133263,0.0191247422329448,0.0300434878803815
F-F_Momentum_Factor_daily:Mom,92,2016-08-19,logvol_cov_slope,0.0316540390701047,-0.0061898041431936,0.0378438432132983
F-F_Momentum_Factor_daily:Mom,93,2017-08-21,lambda2,0.0170653077432796,0.0107101603732629,0.0063551473700167
F-F_Momentum_Factor_daily:Mom,93,2017-08-21,p_MRW,0.7232763566039868,0.7131837694000014,0.0100925872039854
F-F_Momentum_Factor_daily:Mom,93,2017-08-21,f_alpha_width,0.0341306154865593,0.0214203207465256,0.0127102947400337
F-F_Momentum_Factor_daily:Mom,93,2017-08-21,logvol_cov_slope,0.0063177277557896,-0.0211301381433336,0.0274478658991232
F-F_Momentum_Factor_daily:Mom,94,2018-08-21,lambda2,0.0385629186196121,0.033357291203552,0.00520562741606
F-F_Momentum_Factor_daily:Mom,94,2018-08-21,p_MRW,0.7347941543179909,0.7530300759117207,-0.0182359215937297
F-F_Momentum_Factor_daily:Mom,94,2018-08-21,f_alpha_width,0.0771258372392247,0.0667145824071039,0.0104112548321207
F-F_Momentum_Factor_daily:Mom,94,2018-08-21,logvol_cov_slope,-0.0030165016238965,0.027321853461311,-0.0303383550852075
F-F_Momentum_Factor_daily:Mom,95,2019-08-22,lambda2,0.0,0.0156682203704616,-0.0156682203704616
F-F_Momentum_Factor_daily:Mom,95,2019-08-22,p_MRW,0.7042050818886572,0.717354065386945,-0.0131489834982878
F-F_Momentum_Factor_daily:Mom,95,2019-08-22,f_alpha_width,4.440892098500626e-16,0.0313364407409231,-0.0313364407409226
F-F_Momentum_Factor_daily:Mom,95,2019-08-22,logvol_cov_slope,-0.0138403929009611,-0.0395006787752851,0.025660285874324
F-F_Momentum_Factor_daily:Mom,96,2020-08-21,lambda2,0.0553595220024359,0.0338091624634711,0.0215503595389647
F-F_Momentum_Factor_daily:Mom,96,2020-08-21,p_MRW,0.7605531955308418,0.7305122238674351,0.0300409716634066
F-F_Momentum_Factor_daily:Mom,96,2020-08-21,f_alpha_width,0.1107190440048715,0.0676183249269426,0.0431007190779288
F-F_Momentum_Factor_daily:Mom,96,2020-08-21,logvol_cov_slope,0.0185031389400106,-0.0101316029209129,0.0286347418609236
F-F_Momentum_Factor_daily:Mom,97,2021-08-23,lambda2,0.0556039720508525,0.0283244392366309,0.0272795328142215
F-F_Momentum_Factor_daily:Mom,97,2021-08-23,p_MRW,0.759116434962122,0.7304112807560492,0.0287051542060727
F-F_Momentum_Factor_daily:Mom,97,2021-08-23,f_alpha_width,0.1112079441017051,0.0566488784732616,0.0545590656284435
F-F_Momentum_Factor_daily:Mom,97,2021-08-23,logvol_cov_slope,0.0155676558685046,0.0032348893509258,0.0123327665175787
F-F_Momentum_Factor_daily:Mom,98,2022-08-23,lambda2,0.0543034230420754,0.0569800218999816,-0.0026765988579062
F-F_Momentum_Factor_daily:Mom,98,2022-08-23,p_MRW,0.7657219210015181,0.7628267851750149,0.0028951358265032
F-F_Momentum_Factor_daily:Mom,98,2022-08-23,f_alpha_width,0.1086068460841507,0.1139600437999629,-0.0053531977158122
F-F_Momentum_Factor_daily:Mom,98,2022-08-23,logvol_cov_slope,0.0244252448977034,0.018041036091617,0.0063842088060863
F-F_Momentum_Factor_daily:Mom,99,2023-08-24,lambda2,0.0369869490396659,0.0053740012144233,0.0316129478252426
F-F_Momentum_Factor_daily:Mom,99,2023-08-24,p_MRW,0.7434931312853132,0.710043079680169,0.0334500516051442
F-F_Momentum_Factor_daily:Mom,99,2023-08-24,f_alpha_width,0.0739738980793316,0.0107480024288466,0.063225895650485
F-F_Momentum_Factor_daily:Mom,99,2023-08-24,logvol_cov_slope,0.012394937920456,-0.011005811943206,0.0234007498636621
F-F_Momentum_Factor_daily:Mom,100,2024-08-26,lambda2,0.0247019898949028,0.0201629534873921,0.0045390364075106
